cbsa,metro_name,yr,qtr,index_nsa,index_sa
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2003,2,198.48,197.89
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2003,3,204.56,202.49
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2003,4,209.7,209.59
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2004,1,214.89,216.75
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2004,2,224.19,223.24
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2004,3,233.18,230.95
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2004,4,236.76,236.55
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2005,1,243.82,246.16
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2005,2,256.7,255.4
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2005,3,263.83,261.33
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2005,4,268.04,267.78
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2006,1,265.3,268.03
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2006,2,270.97,269.41
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2006,3,273.25,270.82
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2006,4,265.87,265.36
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2007,1,266.79,269.76
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2007,2,272.62,271.07
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2007,3,270.1,267.6
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2007,4,266.87,266.25
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2008,1,257.84,260.87
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2008,2,255.31,253.96
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2008,3,253.01,250.48
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2008,4,245.2,244.6
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2009,1,239.64,242.46
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2009,2,240.54,239.69
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2009,3,238.82,235.85
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2009,4,238.94,238.6
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2010,1,234.43,237.16
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2010,2,238.77,238.22
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2010,3,238.4,235.03
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2010,4,232.29,232.06
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2011,1,225.22,227.92
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2011,2,225.91,225.55
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2011,3,230.63,227.02
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2011,4,219.8,219.75
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2012,1,220.54,223.2
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2012,2,218.53,218.23
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2012,3,226.55,222.91
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2012,4,222.73,222.72
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2013,1,221.85,224.47
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2013,2,228.77,228.49
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2013,3,230.56,226.92
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2013,4,230.52,230.56
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2014,1,227.68,230.17
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2014,2,234.3,233.96
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2014,3,238.03,234.64
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2014,4,236.38,236.31
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2015,1,237.84,240.17
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2015,2,241.24,240.81
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2015,3,248.81,245.78
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2015,4,248.19,248.02
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2016,1,244.88,246.77
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2016,2,252.55,252.24
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2016,3,257.94,255.26
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2016,4,259.17,258.99
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2017,1,261.33,262.63
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2017,2,264.78,264.72
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2017,3,272.33,269.99
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2017,4,269.2,268.98
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2018,1,276.69,277.36
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2018,2,279.73,279.83
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2018,3,281.46,279.49
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2018,4,282.3,282.21
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2019,1,281.78,281.9
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2019,2,284.43,284.34
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2019,3,289.89,288.43
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2019,4,290.86,290.9
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2020,1,294.51,294.4
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2020,2,292.93,292.36
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2020,3,304.72,303.53
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2020,4,317.8,318.2
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2021,1,326.79,326.66
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2021,2,336.1,334.71
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2021,3,343.24,342.19
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2021,4,347.92,348.64
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2022,1,365.36,365.59
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2022,2,379.98,377.57
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2022,3,373.61,372.45
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2022,4,375.58,376.89
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2023,1,375.22,375.69
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2023,2,387.72,384.56
35614,"New York-Jersey City-White Plains, NY-NJ  (MSAD)",2023,3,392.09,390.93
35840,"North Port-Sarasota-Bradenton, FL",1991,1,100,100
35840,"North Port-Sarasota-Bradenton, FL",1991,2,99.58,100.01
35840,"North Port-Sarasota-Bradenton, FL",1991,3,99.52,99.73
35840,"North Port-Sarasota-Bradenton, FL",1991,4,102.12,102.2
35840,"North Port-Sarasota-Bradenton, FL",1992,1,101.96,101.94
35840,"North Port-Sarasota-Bradenton, FL",1992,2,103,103.47
35840,"North Port-Sarasota-Bradenton, FL",1992,3,104.16,104.35
35840,"North Port-Sarasota-Bradenton, FL",1992,4,103.61,103.69
35840,"North Port-Sarasota-Bradenton, FL",1993,1,104.64,104.65
35840,"North Port-Sarasota-Bradenton, FL",1993,2,103.92,104.41
35840,"North Port-Sarasota-Bradenton, FL",1993,3,104.88,105.01
35840,"North Port-Sarasota-Bradenton, FL",1993,4,106,106.12
35840,"North Port-Sarasota-Bradenton, FL",1994,1,106.39,106.39
35840,"North Port-Sarasota-Bradenton, FL",1994,2,106.96,107.5
35840,"North Port-Sarasota-Bradenton, FL",1994,3,108.09,108.13
35840,"North Port-Sarasota-Bradenton, FL",1994,4,109.01,109.17
35840,"North Port-Sarasota-Bradenton, FL",1995,1,110.7,110.81
35840,"North Port-Sarasota-Bradenton, FL",1995,2,110.06,110.53
35840,"North Port-Sarasota-Bradenton, FL",1995,3,112.62,112.6
35840,"North Port-Sarasota-Bradenton, FL",1995,4,113.66,113.91
35840,"North Port-Sarasota-Bradenton, FL",1996,1,112.49,112.67
35840,"North Port-Sarasota-Bradenton, FL",1996,2,114.78,115.19
35840,"North Port-Sarasota-Bradenton, FL",1996,3,114.22,114.13
35840,"North Port-Sarasota-Bradenton, FL",1996,4,114.22,114.54
35840,"North Port-Sarasota-Bradenton, FL",1997,1,115.52,115.81
35840,"North Port-Sarasota-Bradenton, FL",1997,2,116.26,116.51
35840,"North Port-Sarasota-Bradenton, FL",1997,3,119.18,119.07
35840,"North Port-Sarasota-Bradenton, FL",1997,4,119.09,119.54
35840,"North Port-Sarasota-Bradenton, FL",1998,1,119.63,119.95
35840,"North Port-Sarasota-Bradenton, FL",1998,2,122.56,122.76
35840,"North Port-Sarasota-Bradenton, FL",1998,3,123.38,123.2
35840,"North Port-Sarasota-Bradenton, FL",1998,4,125.02,125.59
35840,"North Port-Sarasota-Bradenton, FL",1999,1,128.19,128.56
35840,"North Port-Sarasota-Bradenton, FL",1999,2,130.14,130.26
35840,"North Port-Sarasota-Bradenton, FL",1999,3,132.44,132.22
35840,"North Port-Sarasota-Bradenton, FL",1999,4,133.37,134.1
35840,"North Port-Sarasota-Bradenton, FL",2000,1,138.01,138.32
35840,"North Port-Sarasota-Bradenton, FL",2000,2,137.31,137.48
35840,"North Port-Sarasota-Bradenton, FL",2000,3,142.64,142.37
35840,"North Port-Sarasota-Bradenton, FL",2000,4,145.63,146.45
35840,"North Port-Sarasota-Bradenton, FL",2001,1,149.06,149.34
35840,"North Port-Sarasota-Bradenton, FL",2001,2,153.33,153.61
35840,"North Port-Sarasota-Bradenton, FL",2001,3,158.5,158.19
35840,"North Port-Sarasota-Bradenton, FL",2001,4,161.25,162.01
35840,"North Port-Sarasota-Bradenton, FL",2002,1,167.7,168.17
35840,"North Port-Sarasota-Bradenton, FL",2002,2,173.49,173.94
35840,"North Port-Sarasota-Bradenton, FL",2002,3,178.95,178.38
35840,"North Port-Sarasota-Bradenton, FL",2002,4,181.79,182.47
35840,"North Port-Sarasota-Bradenton, FL",2003,1,189.92,190.84
35840,"North Port-Sarasota-Bradenton, FL",2003,2,194.34,194.79
35840,"North Port-Sarasota-Bradenton, FL",2003,3,198.49,197.71
35840,"North Port-Sarasota-Bradenton, FL",2003,4,211.57,212.12
35840,"North Port-Sarasota-Bradenton, FL",2004,1,216.96,218.62
35840,"North Port-Sarasota-Bradenton, FL",2004,2,226.77,227.02
35840,"North Port-Sarasota-Bradenton, FL",2004,3,243.63,242.59
35840,"North Port-Sarasota-Bradenton, FL",2004,4,261.7,262.07
35840,"North Port-Sarasota-Bradenton, FL",2005,1,276.13,279.07
35840,"North Port-Sarasota-Bradenton, FL",2005,2,306.61,306.38
35840,"North Port-Sarasota-Bradenton, FL",2005,3,331.47,330.07
35840,"North Port-Sarasota-Bradenton, FL",2005,4,334.14,334.36
35840,"North Port-Sarasota-Bradenton, FL",2006,1,335.94,340.37
35840,"North Port-Sarasota-Bradenton, FL",2006,2,337.84,337.02
35840,"North Port-Sarasota-Bradenton, FL",2006,3,328.75,327.07
35840,"North Port-Sarasota-Bradenton, FL",2006,4,322.7,323.36
35840,"North Port-Sarasota-Bradenton, FL",2007,1,306.78,311.03
35840,"North Port-Sarasota-Bradenton, FL",2007,2,299.51,298.21
35840,"North Port-Sarasota-Bradenton, FL",2007,3,277.75,276.27
35840,"North Port-Sarasota-Bradenton, FL",2007,4,261.74,263
35840,"North Port-Sarasota-Bradenton, FL",2008,1,229.61,232.47
35840,"North Port-Sarasota-Bradenton, FL",2008,2,214.05,212.89
35840,"North Port-Sarasota-Bradenton, FL",2008,3,197.86,196.71
35840,"North Port-Sarasota-Bradenton, FL",2008,4,182.94,184.47
35840,"North Port-Sarasota-Bradenton, FL",2009,1,176.84,178.6
35840,"North Port-Sarasota-Bradenton, FL",2009,2,173.93,172.92
35840,"North Port-Sarasota-Bradenton, FL",2009,3,181.05,179.88
35840,"North Port-Sarasota-Bradenton, FL",2009,4,173.63,175.72
35840,"North Port-Sarasota-Bradenton, FL",2010,1,171.42,172.61
35840,"North Port-Sarasota-Bradenton, FL",2010,2,169.63,168.79
35840,"North Port-Sarasota-Bradenton, FL",2010,3,162.55,161.27
35840,"North Port-Sarasota-Bradenton, FL",2010,4,158.1,160.45
35840,"North Port-Sarasota-Bradenton, FL",2011,1,162.01,162.81
35840,"North Port-Sarasota-Bradenton, FL",2011,2,164.14,163.33
35840,"North Port-Sarasota-Bradenton, FL",2011,3,166.36,165.16
35840,"North Port-Sarasota-Bradenton, FL",2011,4,162.37,164.87
35840,"North Port-Sarasota-Bradenton, FL",2012,1,167.94,168.53
35840,"North Port-Sarasota-Bradenton, FL",2012,2,172.88,172.07
35840,"North Port-Sarasota-Bradenton, FL",2012,3,180.29,179.27
35840,"North Port-Sarasota-Bradenton, FL",2012,4,176.03,178.46
35840,"North Port-Sarasota-Bradenton, FL",2013,1,185.53,186.19
35840,"North Port-Sarasota-Bradenton, FL",2013,2,193.68,192.7
35840,"North Port-Sarasota-Bradenton, FL",2013,3,203.25,202.6
35840,"North Port-Sarasota-Bradenton, FL",2013,4,206.87,209.27
35840,"North Port-Sarasota-Bradenton, FL",2014,1,208.77,209.45
35840,"North Port-Sarasota-Bradenton, FL",2014,2,214.39,213.38
35840,"North Port-Sarasota-Bradenton, FL",2014,3,213.88,213.59
35840,"North Port-Sarasota-Bradenton, FL",2014,4,222.01,224.15
35840,"North Port-Sarasota-Bradenton, FL",2015,1,230.26,231.05
35840,"North Port-Sarasota-Bradenton, FL",2015,2,239.54,238.22
35840,"North Port-Sarasota-Bradenton, FL",2015,3,247.07,247.38
35840,"North Port-Sarasota-Bradenton, FL",2015,4,253.67,255.72
35840,"North Port-Sarasota-Bradenton, FL",2016,1,262.9,263.65
35840,"North Port-Sarasota-Bradenton, FL",2016,2,272.35,270.85
35840,"North Port-Sarasota-Bradenton, FL",2016,3,274.87,275.57
35840,"North Port-Sarasota-Bradenton, FL",2016,4,278.71,280.79
35840,"North Port-Sarasota-Bradenton, FL",2017,1,285.85,286.57
35840,"North Port-Sarasota-Bradenton, FL",2017,2,293.04,291.35
35840,"North Port-Sarasota-Bradenton, FL",2017,3,296.06,297.09
35840,"North Port-Sarasota-Bradenton, FL",2017,4,294.05,296.14
35840,"North Port-Sarasota-Bradenton, FL",2018,1,302.86,303.62
35840,"North Port-Sarasota-Bradenton, FL",2018,2,309.76,307.93
35840,"North Port-Sarasota-Bradenton, FL",2018,3,309.87,310.95
35840,"North Port-Sarasota-Bradenton, FL",2018,4,316.88,319.04
35840,"North Port-Sarasota-Bradenton, FL",2019,1,321.55,322.73
35840,"North Port-Sarasota-Bradenton, FL",2019,2,319.38,317.07
35840,"North Port-Sarasota-Bradenton, FL",2019,3,327.49,328.79
35840,"North Port-Sarasota-Bradenton, FL",2019,4,329.99,332.06
35840,"North Port-Sarasota-Bradenton, FL",2020,1,334.36,336.07
35840,"North Port-Sarasota-Bradenton, FL",2020,2,346.68,343.86
35840,"North Port-Sarasota-Bradenton, FL",2020,3,353.76,355.01
35840,"North Port-Sarasota-Bradenton, FL",2020,4,371.19,373.56
35840,"North Port-Sarasota-Bradenton, FL",2021,1,390.67,393.15
35840,"North Port-Sarasota-Bradenton, FL",2021,2,423.85,420.13
35840,"North Port-Sarasota-Bradenton, FL",2021,3,447.52,448.74
35840,"North Port-Sarasota-Bradenton, FL",2021,4,482.31,485.58
35840,"North Port-Sarasota-Bradenton, FL",2022,1,521.36,525.07
35840,"North Port-Sarasota-Bradenton, FL",2022,2,568.77,563.76
